
"2262","CSE-107","-64","1429335971325","cse108"
"2261","CSE-107","-56","1429335101362","cse107"
"2260","CSE-G09","-63","1429335086039","cse107"
"2259","CSE-107","-57","1429335086035","cse107"
"2258","CSE-104","-59","1429335070762","cse107"
"2257","CSE-107","-58","1429335070748","cse107"
"2256","CSE-104","-60","1429335055452","cse107"
"2255","CSE-107","-59","1429335055447","cse107"
"2254","CSE-205","-68","1429335055438","cse107"
"2253","CSE-205","-67","1429335046000","cse107"
"2252","CSE-104","-71","1429335850412","cse108"
"2251","CSE-205","-74","1429335850409","cse108"
"2250","CSE-G04","-80","1429335850406","cse108"
"2249","CSE-G09","-80","1429335850402","cse108"
"2248","CSE-G07","-57","1429335850398","cse108"
"2247","CSE-107","-57","1429335850394","cse108"
"2246","CSE-104","-81","1429335729428","cse108"
"2245","CSE-G04","-80","1429335729426","cse108"
"2244","CSE-G09","-77","1429335729423","cse108"
"2243","CSE-G07","-66","1429335729421","cse108"
"2242","CSE-107","-72","1429335729414","cse108"
"2241","CSE-107","-61","1429335030708","cse107"
"2240","CSE-G09","-60","1429335030703","cse107"
"2239","CSE-107","-57","1429335015505","cse107"
"2238","CSE-205","-80","1429335590843","cse108"
"2237","CSE-104","-72","1429335590840","cse108"
"2236","CSE-214","-79","1429335590837","cse108"
"2235","CSE-G04","-79","1429335590835","cse108"
"2234","CSE-G09","-76","1429335590832","cse108"
"2233","CSE-G07","-59","1429335590829","cse108"
"2232","CSE-107","-66","1429335590812","cse108"
"2231","CSE-G09","-61","1429335015498","cse107"
"2230","CSE-G09","-63","1429335000134","cse107"
"2229","CSE-G07","-66","1429335000129","cse107"
"2217","CSE-G07","-69","1429334908203","cse107"
"2216","CSE-107","-59","1429334908196","cse107"
"2215","CSE-G09","-65","1429334892992","cse107"
"2214","CSE-205","-65","1429334892978","cse107"
"2213","CSE-107","-54","1429334892973","cse107"
"2212","CSE-G09","-65","1429334877785","cse107"
"2211","CSE-205","-65","1429334877782","cse107"
"2210","CSE-107","-56","1429334877768","cse107"
"2209","CSE-G07","-69","1429334862420","cse107"
"2208","CSE-107","-60","1429334862414","cse107"
"2207","CSE-G07","-69","1429334847116","cse107"
"2206","CSE-104","-65","1429334847112","cse107"
"2205","CSE-107","-59","1429334847095","cse107"
"2204","CSE-104","-65","1429334831863","cse107"
"2203","CSE-G09","-65","1429334831857","cse107"
"2202","CSE-107","-55","1429334831848","cse107"
"2201","CSE-G09","-65","1429334816532","cse107"
"2200","CSE-107","-62","1429334816523","cse107"
"2199","CSE-G09","-64","1429334801248","cse107"
"2198","CSE-107","-62","1429334801242","cse107"
"2197","CSE-G09","-64","1429334786032","cse107"
"2196","CSE-107","-58","1429334786017","cse107"
"2195","CSE-107","-58","1429334770672","cse107"
"2194","CSE-G04","-69","1429334752602","cse107"
"2193","CSE-G09","-64","1429334752591","cse107"
"2190","CSE-G09","-62","1429334737385","cse107"
"2189","CSE-107","-58","1429334737376","cse107"
"2188","CSE-104","-64","1429334722136","cse107"
"2187","CSE-107","-59","1429334722112","cse107"
"2186","CSE-104","-64","1429334706845","cse107"
"2185","CSE-205","-66","1429334706839","cse107"
"2184","CSE-107","-56","1429334706835","cse107"
"2183","CSE-205","-66","1429334691408","cse107"
"2182","CSE-G09","-59","1429334691399","cse107"
"2181","CSE-107","-57","1429334691393","cse107"
"2180","CSE-G09","-60","1429334675950","cse107"
"2178","CSE-107","-56","1429334675926","cse107"
"2191","CSE-G04","-69","1429334737410","cse107"
"2192","CSE-107","-58","1429334752585","cse107"
"2174","CSE-G09","-61","1429334645136","cse107"
"2173","CSE-G04","-69","1429334645120","cse107"
"2172","CSE-104","-63","1429334645111","cse107"
"2171","CSE-107","-58","1429334645107","cse107"
"2170","CSE-G04","-69","1429334629803","cse107"
"2169","CSE-104","-63","1429334629795","cse107"
"2168","CSE-107","-54","1429334629746","cse107"
"2179","CSE-104","-65","1429334675945","cse107"
"2166","CSE-G09","-61","1429334614330","cse107"
"2165","CSE-104","-64","1429334614315","cse107"
"2164","CSE-107","-50","1429334614308","cse107"
"2163","CSE-G04","-70","1429334599001","cse107"
"2162","CSE-G09","-61","1429334598992","cse107"
"2161","CSE-104","-64","1429334598984","cse107"
"2160","CSE-107","-50","1429334598979","cse107"
"2159","CSE-205","-66","1429334583426","cse107"
"2158","CSE-G09","-61","1429334583420","cse107"
"2157","CSE-104","-64","1429334583414","cse107"
"2156","CSE-107","-51","1429334583407","cse107"
"2155","CSE-205","-66","1429334568196","cse107"
"2154","CSE-G09","-62","1429334568191","cse107"
"2153","CSE-104","-64","1429334568183","cse107"
"2152","CSE-107","-53","1429334568177","cse107"
"2151","CSE-G09","-64","1429334552687","cse107"
"2150","CSE-104","-64","1429334552675","cse107"
"2149","CSE-107","-57","1429334552667","cse107"
"2148","CSE-G09","-63","1429334537461","cse107"
"2147","CSE-104","-62","1429334537449","cse107"
"2146","CSE-107","-56","1429334537442","cse107"
"2145","CSE-G09","-61","1429334522128","cse107"
"2144","CSE-104","-59","1429334522124","cse107"
"2143","CSE-205","-67","1429334522111","cse107"
"2142","CSE-107","-53","1429334522104","cse107"
"2222","CSE-104","-62","1429334938810","cse107"
"2221","CSE-107","-58","1429334938801","cse107"
"2220","CSE-104","-63","1429334923535","cse107"
"2219","CSE-G07","-69","1429334923522","cse107"
"2218","CSE-107","-62","1429334923515","cse107"
"2228","CSE-G07","-67","1429334984896","cse107"
"2227","CSE-104","-62","1429334984886","cse107"
"2226","CSE-107","-50","1429334984876","cse107"
"2225","CSE-104","-62","1429334969614","cse107"
"2224","CSE-107","-52","1429334969606","cse107"
"2223","CSE-107","-56","1429334954059","cse107"
"2129","CSE-205","-80","1428913626667","cse104"
"2128","CSE-104","-64","1428913626662","cse104"
"2127","CSE-107","-57","1428913626658","cse104"
"2126","CSE-B03","-89","1428913611075","cse104"
"2125","CSE-304","-85","1428913611073","cse104"
"2124","CSE-G07","-88","1428913611070","cse104"
"2123","CSE-204","-82","1428913611058","cse104"
"2122","CSE-205","-81","1428913611054","cse104"
"2121","CSE-104","-67","1428913611047","cse104"
"2120","CSE-107","-66","1428913611043","cse104"
"2119","CSE-B03","-89","1428913595631","cse104"
"2118","CSE-304","-85","1428913595627","cse104"
"2117","CSE-G07","-87","1428913595625","cse104"
"2116","CSE-204","-83","1428913595621","cse104"
"2115","CSE-205","-80","1428913595611","cse104"
"2114","CSE-104","-63","1428913595608","cse104"
"2113","CSE-107","-66","1428913595604","cse104"
"2112","CSE-G07","-86","1428913580115","cse104"
"2111","CSE-204","-85","1428913580106","cse104"
"2110","CSE-205","-78","1428913580102","cse104"
"2109","CSE-104","-68","1428913580097","cse104"
"2108","CSE-107","-66","1428913580094","cse104"
"2107","CSE-B03","-90","1428913564584","cse104"
"2106","CSE-204","-83","1428913564581","cse104"
"2105","CSE-304","-86","1428913564578","cse104"
"2104","CSE-205","-77","1428913564572","cse104"
"2103","CSE-104","-68","1428913564566","cse104"
"2102","CSE-107","-62","1428913564562","cse104"
"2101","CSE-G07","-87","1428913549042","cse104"
"2100","CSE-B03","-89","1428913549038","cse104"
"2099","CSE-204","-86","1428913549035","cse104"
"2098","CSE-304","-85","1428913549031","cse104"
"2097","CSE-205","-77","1428913549028","cse104"
"2096","CSE-104","-67","1428913549018","cse104"
"2095","CSE-107","-63","1428913549014","cse104"
"2094","CSE-G07","-87","1428913533517","cse104"
"2093","CSE-B03","-88","1428913533513","cse104"
"2092","CSE-204","-84","1428913533510","cse104"
"2091","CSE-304","-83","1428913533501","cse104"
"2090","CSE-205","-77","1428913533494","cse104"
"2089","CSE-104","-65","1428913533487","cse104"
"2088","CSE-107","-60","1428913533478","cse104"
"2087","CSE-B03","-88","1428913517947","cse104"
"2086","CSE-204","-81","1428913517944","cse104"
"2085","CSE-304","-81","1428913517940","cse104"
"2084","CSE-205","-77","1428913517930","cse104"
"2083","CSE-104","-66","1428913517926","cse104"
"2082","CSE-107","-65","1428913517923","cse104"
"2081","CSE-204","-81","1428913502385","cse104"
"2080","CSE-304","-78","1428913502378","cse104"
"2079","CSE-205","-77","1428913502371","cse104"
"2078","CSE-104","-72","1428913502368","cse104"
"2077","CSE-107","-64","1428913502364","cse104"
"2076","CSE-G07","-87","1428913486884","cse104"
"2075","CSE-B03","-85","1428913486878","cse104"
"2074","CSE-204","-80","1428913486875","cse104"
"2073","CSE-304","-80","1428913486871","cse104"
"2072","CSE-205","-74","1428913486868","cse104"
"2071","CSE-104","-70","1428913486860","cse104"
"2070","CSE-107","-67","1428913486856","cse104"
"2069","CSE-G07","-88","1428913471461","cse104"
"2068","CSE-B03","-86","1428913471449","cse104"
"2067","CSE-204","-82","1428913471446","cse104"
"2066","CSE-304","-80","1428913471437","cse104"
"2065","CSE-205","-75","1428913471432","cse104"
"2064","CSE-104","-68","1428913471428","cse104"
"2063","CSE-107","-62","1428913471425","cse104"
"2062","CSE-B03","-88","1428913455909","cse104"
"2061","CSE-204","-84","1428913455906","cse104"
"2060","CSE-304","-81","1428913455898","cse104"
"2059","CSE-205","-77","1428913455892","cse104"
"2058","CSE-104","-68","1428913455888","cse104"
"2057","CSE-107","-60","1428913455885","cse104"
"2056","CSE-104","-68","1428913378416","cse104"
"2055","CSE-107","-65","1428913378412","cse104"
"2054","CSE-304","-88","1428913362916","cse104"
"2053","CSE-G07","-83","1428913362913","cse104"
"2052","CSE-205","-74","1428913362908","cse104"
"2051","CSE-204","-86","1428913362902","cse104"
"2050","CSE-104","-68","1428913362898","cse104"
"2049","CSE-107","-68","1428913362894","cse104"
"2048","CSE-107","-66","1428913140424","cse104"
"2047","CSE-B03","-89","1428913124936","cse104"
"2046","CSE-304","-87","1428913124933","cse104"
"2045","CSE-205","-73","1428913124929","cse104"
