3222	CSE-214	-91	1429769415294	cse303
3221	CSE-204	-86	1429769415292	cse303
3220	CSE-104	-93	1429769415289	cse303
3219	CSE-107	-86	1429769415287	cse303
3218	CSE-503	-87	1429769415285	cse303
3217	CSE-205	-74	1429769415282	cse303
3216	CSE-B03	-66	1429769415280	cse303
3215	CSE-303	-67	1429769415277	cse303
3214	CSE-304	-46	1429769415269	cse303
3213	CSE-214	-93	1429769355229	cse303
3212	CSE-204	-90	1429769355226	cse303
3211	CSE-506	-92	1429769355224	cse303
3210	CSE-104	-93	1429769355222	cse303
3209	CSE-107	-82	1429769355219	cse303
3208	CSE-503	-87	1429769355216	cse303
3207	CSE-205	-70	1429769355212	cse303
3206	CSE-B03	-74	1429769355210	cse303
3205	CSE-303	-67	1429769355207	cse303
3204	CSE-304	-45	1429769355198	cse303
3203	CSE-506R	-89	1429769239650	cse305
3202	CSE-214	-81	1429769239647	cse305
3201	CSE-506	-93	1429769239644	cse305
3200	CSE-104	-85	1429769239641	cse305
3199	CSE-503	-73	1429769239637	cse305
3198	CSE-107	-72	1429769239634	cse305
3197	CSE-204	-84	1429769239630	cse305
3196	CSE-205	-65	1429769239626	cse305
3195	CSE-B03	-79	1429769239623	cse305
3194	CSE-303	-59	1429769239612	cse305
3193	CSE-304	-49	1429769239601	cse305
3192	CSE-506	-89	1429769223862	cse305
3191	CSE-104	-85	1429769223858	cse305
3190	CSE-503	-73	1429769223851	cse305
3189	CSE-107	-79	1429769223847	cse305
3188	CSE-204	-75	1429769223843	cse305
3187	CSE-205	-68	1429769223837	cse305
3186	CSE-B03	-67	1429769223832	cse305
3185	CSE-303	-65	1429769223828	cse305
3184	CSE-304	-48	1429769223820	cse305
3183	CSE-506	-89	1429769204675	cse305
3182	CSE-515	-90	1429769204672	cse305
3181	CSE-104	-86	1429769204669	cse305
3180	CSE-214	-89	1429769294125	cse303
3179	CSE-503	-73	1429769204666	cse305
3178	CSE-204	-84	1429769294123	cse303
3177	CSE-506	-92	1429769294120	cse303
3176	CSE-104	-87	1429769294117	cse303
3175	CSE-107	-81	1429769294115	cse303
3174	CSE-503	-76	1429769294113	cse303
3173	CSE-205	-76	1429769294111	cse303
3172	CSE-B03	-57	1429769294109	cse303
3171	CSE-303	-70	1429769294107	cse303
3170	CSE-304	-52	1429769294091	cse303
3169	CSE-107	-78	1429769204664	cse305
3168	CSE-204	-86	1429769204661	cse305
3167	CSE-205	-53	1429769204658	cse305
3166	CSE-B03	-65	1429769204653	cse305
3165	CSE-303	-70	1429769204649	cse305
3164	CSE-304	-34	1429769204640	cse305
3163	CSE-515	-90	1429769189070	cse305
3162	CSE-104	-84	1429769189066	cse305
3161	CSE-503	-79	1429769189061	cse305
3160	CSE-107	-79	1429769189057	cse305
3159	CSE-204	-85	1429769189053	cse305
3158	CSE-205	-63	1429769189047	cse305
3157	CSE-B03	-74	1429769189043	cse305
3156	CSE-303	-60	1429769189039	cse305
3155	CSE-304	-59	1429769189030	cse305
